soldprice,date,link
251.5,2021-03-31 20:30:21,https://www.ebay.com/itm/AMD-FX-8370E-3-3-GHz-8-CORE-8-MB-Socket-AM3-CPU-Processors-/313474955254
250.47,2021-03-31 09:07:43,https://www.ebay.com/itm/AMD-EPYC-7251-CPU-PROCESSOR-8-CORE-2-10GHZ-32MB-CACHE-120W-PS7251BFV8SAF-/114747722119
249.87,2021-03-30 23:12:37,https://www.ebay.com/itm/AMD-EPYC-7261-8-Core-2-50-GHz-64-MB-SP3-Processor-PS7261BEV8RAF-CPU-/124660324211
217.62,2021-03-30 00:48:16,https://www.ebay.com/itm/AMD-Ryzen-7-1700-3-0-GHz-8-Core-Processor-AM4-Socket-/303939156550
212.5,2021-03-29 22:18:17,https://www.ebay.com/itm/AMD-EW296AA-Opteron-Dual-Core-2214-2-20GHz-Processor-Upgrade-/254921537219
699.0,2021-03-29 15:56:15,https://www.ebay.com/itm/PS7601BDVIHAF-AMD-EPYC-7601-32-Core-2-20GHz-64MB-180W-Processor-Dell-Only-/324545166484
659.88,2021-03-27 06:49:35,https://www.ebay.com/itm/AMD-Ryzen-9-3900XT-12-core-24-Threads-4-7Ghz-Boost-Desktop-Processor-with-box-/265102872211
250.0,2021-03-27 06:04:42,https://www.ebay.com/itm/AMD-ryzen-cpu-/313470377410
449.0,2021-03-26 06:31:22,https://www.ebay.com/itm/AMD-EPYC-7252-AMD-EPYC-7252-8-Core-3-1GHz-64MB-120W-100-000000080-Processor-/184727562873
409.99,2021-03-25 22:43:52,https://www.ebay.com/itm/Lightly-Used-AMD-Ryzen-5-5600X-Desktop-Processor-4-6GHz-6-Cores-Socket-AM4-/224400199565
4400.0,2021-04-29 02:22:08,https://www.ebay.com/itm/4X-Intel-xeon-Platinum-8269CY-SRF8J-26-core-2-5G-CPU-205W-Retail-like-8270-8280-/324595905691
279.0,2021-04-29 02:00:42,https://www.ebay.com/itm/Intel-Core-i7-7700K-4-2-GHz-4-Cores-Desktop-Processor-UNLOCKED-GREAT-CHIP-/254959809817
400.0,2021-04-29 01:45:27,https://www.ebay.com/itm/Intel-Xeon-Silver-4210-SRFBL-2-2GHz-13-75-MB-10-Core-LGA-3647-B-Grade-CPU-/224442888962
225.0,2021-04-29 01:38:10,https://www.ebay.com/itm/Intel-Core-i7-6700-3-4-GHz-CPU-Processor-SR2L2-Working-Pull-/265141290278
245.0,2021-04-29 01:04:48,https://www.ebay.com/itm/Used-Intel-I7-9700-CPU-/324595842659
269.99,2021-04-29 00:56:34,https://www.ebay.com/itm/Lot-4-Intel-3-Core-i5-6500T-2-50GHz-SR2L8-And-1-i5-3470S-2-90GHZ-SR0TA-/373559811112
220.0,2021-04-29 00:04:11,https://www.ebay.com/itm/Used-Intel-I7-8700-CPU-/324595783276
850.0,2021-04-29 00:00:17,https://www.ebay.com/itm/intel-i9-9900k-Combo-Asus-ROG-Strix-Z390-E-gaming-Mobo-16gigs-4000Mhz-Ram-/384121877936
204.0,2021-04-28 23:59:54,https://www.ebay.com/itm/INTEL-CORE-I7-6700-QUAD-CORE-3-40GHZ-8MB-LGA1151-CPU-DESKTOP-PROCESSOR-SR2BT-/203409840422
835.0,2021-04-28 23:42:51,https://www.ebay.com/itm/Intel-Xeon-Gold-6142-SR3AY-2-6GHz-16C-22MB-CPU-LGA3647-Processor-/154432511018
648.0,2021-04-28 23:28:26,https://www.ebay.com/itm/BX806736130-INTEL-XEON-PROCESSOR-GOLD-6130-2-1GHZ-22M-16-CORE-125W-H0-/133744828199
648.0,2021-04-28 23:28:22,https://www.ebay.com/itm/CD8067303409000-INTEL-XEON-PROCESSOR-GOLD-6130-2-1GHZ-22M-16-CORE-125W-H0-/353474820073
648.0,2021-04-28 23:28:17,https://www.ebay.com/itm/SR3B9-INTEL-XEON-PROCESSOR-GOLD-6130-2-1GHZ-22M-16-CORE-125W-H0-/284275860940
699.99,2021-04-28 23:19:58,https://www.ebay.com/itm/Intel-Xeon-Platinum-8168-24-Core-2-7GHz-SR37J-Processor-Grade-C-mem-channel-/274777630936
260.0,2021-04-28 23:12:47,https://www.ebay.com/itm/835601-001-HPE-XEON-E5-2620V4-2-10GHz-20M-8-CORES-85W-PROCESSOR-/353474809951
249.0,2021-04-28 23:12:43,https://www.ebay.com/itm/CM8066002032201-INTEL-XEON-E5-2620V4-2-10GHz-20M-8-CORES-85W-PROCESSOR-/133744817025
249.0,2021-04-28 23:12:39,https://www.ebay.com/itm/SR2R6-INTEL-XEON-E5-2620V4-2-10GHz-20M-8-CORES-85W-PROCESSOR-/353474809831
230.0,2021-04-28 22:33:42,https://www.ebay.com/itm/780760-001-HPE-XEON-E5-2698V3-2-30GHz-40M-16-CORES-135W-PROC-PROLIANT-G9-/133744796600
219.98,2021-04-28 22:33:36,https://www.ebay.com/itm/CM8064401609800-INTEL-XEON-16-CORE-E5-2698V3-2-30GHz-40MB-9-6GT-s-135W-PROCESSOR-/133744796581
219.98,2021-04-28 22:33:31,https://www.ebay.com/itm/SR1XE-INTEL-XEON-16-CORE-E5-2698V3-2-30GHz-40MB-9-6GT-s-135W-PROCESSOR-/353474776895
260.0,2021-04-28 22:15:44,https://www.ebay.com/itm/864652-001-HPE-XEON-PROCESSOR-E5-2695V4-2-10GHZ-45M-18-CORES-120W-B0-/353474768084
249.98,2021-04-28 22:15:39,https://www.ebay.com/itm/CM8066002023801-INTEL-XEON-E5-2695V4-2-10GHz-45M-18-CORES-120W-PROCESSOR-/284275805587
249.98,2021-04-28 22:15:34,https://www.ebay.com/itm/SR2J1-INTEL-XEON-E5-2695V4-2-10GHz-45M-18-CORES-120W-PROCESSOR-/353474768031
200.0,2021-04-28 22:04:48,https://www.ebay.com/itm/Intel-Core-i9-9900X-3-5-GHz-Deca-Core-BX80673I99900X-Processor-/402814068637
269.99,2021-04-28 21:59:00,https://www.ebay.com/itm/Intel-4512-Core-i7-6700K-4-00-GHz-Unlocked-Quad-Core-Sky-Lake-Socket-LGA-1151-/114785357107
398.0,2021-04-28 21:52:48,https://www.ebay.com/itm/CD8069503956401-INTEL-XEON-SLIVER-4208-2-10GHZ-11MB-8-CORE-SILVER-85W-PROCESSOR-/353474755622
398.0,2021-04-28 21:52:43,https://www.ebay.com/itm/SRFBM-INTEL-XEON-SILVER-4208-2-10GHZ-11MB-8-CORE-SILVER-85W-PROCESSOR-/284275786638
200.0,2021-04-28 21:47:14,https://www.ebay.com/itm/LOT-2-Intel-Xeon-E5-2680-v3-2-5GHz-30MB-12-Core-SR1XP-/324595561270
2050.0,2021-04-28 21:43:23,https://www.ebay.com/itm/P11616-001-HPE-XEON-GOLD-6242-2-80GHZ-22MB-16-CORES-150W-PROCESSOR-/353474751694
2024.99,2021-04-28 21:43:18,https://www.ebay.com/itm/BX806956242-INTEL-XEON-GOLD-6242-2-80GHZ-22MB-16-CORES-150W-PROCESSOR-/133744751114
2024.99,2021-04-28 21:43:13,https://www.ebay.com/itm/CD8069504194101-INTEL-XEON-GOLD-6242-2-80GHZ-22MB-16-CORES-150W-PROCESSOR-/353474751648
2024.99,2021-04-28 21:43:08,https://www.ebay.com/itm/SRF8Y-INTEL-XEON-GOLD-6242-2-80GHZ-22MB-16-CORES-150W-PROCESSOR-/133744751030
2500.0,2021-04-28 21:39:55,https://www.ebay.com/itm/SR3M3-INTEL-XEON-PROCESSOR-GOLD-6137-3-90GHZ-24-75M-8-CORES-/133744749144
1800.0,2021-04-28 21:10:08,https://www.ebay.com/itm/BX806736152-INTEL-XEON-PROCESSOR-GOLD-6152-2-1GHZ-30-25M-22-CORE-140W-H0-/284275755820
1800.0,2021-04-28 21:10:04,https://www.ebay.com/itm/CD8067303406000-INTEL-XEON-PROCESSOR-GOLD-6152-2-1GHZ-30-25M-22-CORE-140W-H0-/133744719985
1800.0,2021-04-28 21:09:59,https://www.ebay.com/itm/SR3B4-INTEL-XEON-PROCESSOR-GOLD-6152-2-1GHZ-30-25M-22-CORE-140W-H0-/284275755762
325.0,2021-04-28 21:07:35,https://www.ebay.com/itm/i7-6700K-EVGA-Z170-FTW-MoBo-w-USB-BT-3000Mhz-2x8GB-EVO-212-cooler-/324595507677
5000.0,2021-04-28 20:55:27,https://www.ebay.com/itm/Intel-Core-i5-4570-CPU-3-20GHz-/164838703196
279.99,2021-04-28 20:54:13,https://www.ebay.com/itm/Intel-Core-i9-9900K-3-6GHz-8-Core-BX806849900K-Processor-Delidded-Used-tes-/353474538416
205.0,2021-04-28 20:27:58,https://www.ebay.com/itm/835611-001-HPE-XEON-E5-2637V4-3-50GHZ-15M-QUAD-CORES-9-6-GT-s-135W-PROCESSOR-/353474686013
205.0,2021-04-28 20:27:52,https://www.ebay.com/itm/864643-001-HPE-XEON-E5-2637V4-3-50GHZ-15M-QUAD-CORES-9-6-GT-s-135W-PROCESSOR-/133744683927
1000.0,2021-04-28 20:24:39,https://www.ebay.com/itm/Lot-21-Intel-Core-i3-i5-and-i7-CPU-Processors-4th-Generation-/194073439293
220.0,2021-04-28 20:16:39,https://www.ebay.com/itm/762454-001-HPE-XEON-E5-2695V3-2-30GHz-35M-14-CORES-9-6-GT-s-120W-PROCESSOR-/133744672633
210.0,2021-04-28 20:15:33,https://www.ebay.com/itm/BX80644E52695V3-INTEL-XEON-E5-2695V3-2-30GHZ-35M-14-CORES-120W-PROCESSOR-/284275708155
210.0,2021-04-28 20:15:28,https://www.ebay.com/itm/CM8064401438110-INTEL-XEON-E5-2695V3-2-30GHZ-35M-14-CORES-120W-PROCESSOR-/133744672163
210.0,2021-04-28 20:15:23,https://www.ebay.com/itm/SR1XG-INTEL-XEON-E5-2695V3-2-30GHZ-35M-14-CORES-9-6-GT-s-120W-PROCESSOR-/284275708050
450.0,2021-04-28 19:58:38,https://www.ebay.com/itm/Xeon-e5-2660-v4-14-cores-/324595405301
2298.0,2021-04-28 19:51:43,https://www.ebay.com/itm/CD8069504449401-INTEL-XEON-GOLD-6248R-3-00GHZ-35-75MB-24-CORE-205W-PROCESSOR-/284275688698
2298.0,2021-04-28 19:51:39,https://www.ebay.com/itm/SRGZG-INTEL-XEON-GOLD-6248R-3-00GHZ-35-75MB-24-CORE-205W-PROCESSOR-/133744656686
340.0,2021-04-28 19:43:32,https://www.ebay.com/itm/Intel-Core-i9-9900K-Coffee-Lake-8-Core-16-Thread-3-6-GHz-LGA-1151-Processor-/324595377752
540.0,2021-04-28 19:39:17,https://www.ebay.com/itm/LOT-9-Intel-Xeon-E5-2650-V3-2-3ghz-10-Core-Socket-2011-3-CPU-SR1YA-/363376766755
300.0,2021-04-28 19:27:48,https://www.ebay.com/itm/USED-INTEL-CORE-I9-9900K-9TH-GENERATION-8-CORE-/224442599906
2600.0,2021-04-28 19:24:28,https://www.ebay.com/itm/LOT-94PC-Intel-Xeon-E5-2680-8-Core-2-7GHz-LGA-2011-SR0KH-CPU-Processor-/174749864894
360.0,2021-04-28 19:19:49,https://www.ebay.com/itm/MIX-LOT-6-INTEL-CORE-i5-PROCESSORS-SR2L7-SR2L6-SR1QJ-SR14F-SR14E-SR0PM-/114785226217
299.99,2021-04-28 18:48:03,https://www.ebay.com/itm/Intel-Xeon-Silver-4110-SR3GH-2-10-GHz-8-Core-11-MB-CPU-Processor-/133744606409
385.0,2021-04-28 18:32:07,https://www.ebay.com/itm/Lot-21-Intel-Core-i3-3220-Dual-Core-Socket-1155-LGA1155-SR0RG-3-30GHz-/154432227250
1469.0,2021-04-28 18:31:56,https://www.ebay.com/itm/P24466-L21-INTEL-XEON-GOLD-5218R-2-10GHZ-27-5MB-20-CORE-125W-PROCESSOR-FCLGA3647-/353474590942
1469.0,2021-04-28 18:31:52,https://www.ebay.com/itm/P24466-B21-INTEL-XEON-GOLD-5218R-2-10GHZ-27-5MB-20-CORE-125W-PROCESSOR-FCLGA3647-/284275619225
1469.0,2021-04-28 18:31:48,https://www.ebay.com/itm/P24480-L21-INTEL-XEON-GOLD-5218R-2-10GHZ-27-5MB-20-CORE-125W-PROCESSOR-FCLGA3647-/133744590536
1469.0,2021-04-28 18:31:44,https://www.ebay.com/itm/P24480-B21-INTEL-XEON-GOLD-5218R-2-10GHZ-27-5MB-20-CORE-125W-PROCESSOR-FCLGA3647-/133744590371
1205.0,2021-04-28 18:31:39,https://www.ebay.com/itm/P25090-001-INTEL-XEON-GOLD-5218R-2-10GHZ-27-5MB-20-CORE-125W-PROCESSOR-FCLGA3647-/133744590315
1194.99,2021-04-28 18:31:35,https://www.ebay.com/itm/BX806955218R-INTEL-XEON-GOLD-5218R-2-10GHZ-27-5MB-20-CORE-125W-PROCESSOR-/284275618947
1194.99,2021-04-28 18:31:29,https://www.ebay.com/itm/CD8069504446300-INTEL-XEON-GOLD-5218R-2-10GHZ-27-5MB-20-CORE-125W-PROCESSOR-/133744590244
1194.99,2021-04-28 18:31:24,https://www.ebay.com/itm/SRGZ7-INTEL-XEON-GOLD-5218R-2-10GHZ-27-5MB-20-CORE-125W-PROCESSOR-FCLGA3647-/284275618787
898.6,2021-04-28 18:23:23,https://www.ebay.com/itm/Lot-16-Intel-i5-4590s-SR1QN-and-Intel-i5-4570s-SR14J-LGA1150-CPU-/154432222393
215.0,2021-04-28 18:22:39,https://www.ebay.com/itm/Intel-Core-i7-6700K-4-0-GHz-Processor-/154432221944
210.0,2021-04-28 18:17:28,https://www.ebay.com/itm/DELL-R530-INTEL-XEON-PROCESSOR-E5-2623V4-QUAD-CORE-2-6GHz-10M-8GT-s-/284275606921
200.0,2021-04-28 18:17:23,https://www.ebay.com/itm/DELL-R430-INTEL-XEON-PROCESSOR-E5-2623V4-QUAD-CORE-2-6GHz-10M-8GT-s-/353474569699
374.99,2021-04-28 18:16:47,https://www.ebay.com/itm/Lot-2-Intel-Core-i7-6th-Gen-Quad-Core-Processors-LGA1151-/274777330796
200.69,2021-04-28 17:59:13,https://www.ebay.com/itm/Intel-Core-i5-9400T-35W-Low-Power-1-8Ghz-TURBO-3-4Ghz-SR3X8-/254959571047
1199.0,2021-04-28 17:58:16,https://www.ebay.com/itm/OEM-Intel-Xeon-Gold-6148-SR3B6-2-4GHz-20C-27-5MB-CPU-LGA3647-Processor-/184798871373
349.99,2021-04-28 17:48:50,https://www.ebay.com/itm/Lot-3-Intel-Core-i7-4th-Gen-Quad-Core-Processors-LGA1150-/274777304068
389.0,2021-04-28 17:35:57,https://www.ebay.com/itm/Lot-2-Intel-XEON-Processor-E5-2667-V3-SR203-3-20GHz-CPU-LGA-2011-3-/164838470061
206.0,2021-04-28 17:24:55,https://www.ebay.com/itm/Intel-Core-i9-9900K-3-6GHz-8-Core-BX806849900K-Processor-/154432167518
238.95,2021-04-28 17:12:20,https://www.ebay.com/itm/Intel-Core-i7-7700-SR338-3-6GHz-8MB-LGA1151-Desktop-Processor-CPU-Kaby-Lake-S-/384121313879
224.99,2021-04-28 17:07:21,https://www.ebay.com/itm/Lot-3-i7-3rd-Gen-Processors-LGA1155-/265140886453
600.0,2021-04-28 16:56:53,https://www.ebay.com/itm/Intel-i7-8700K-CPU-Z390-Gaming-Pro-16GB-Corsair-Vengeance-3-NZXT-RGB-FANS-/274777255995
2433.64,2021-04-28 16:55:21,https://www.ebay.com/itm/Intel-Xeon-Platinum-8168-2-70GHz-24-Core-CPU-P-N-SR37J-Grade-B-/284275520097
3476.62,2021-04-28 16:55:21,https://www.ebay.com/itm/Intel-Xeon-Platinum-8176-2-10GHz-28-Core-CPU-P-N-SR37A-/284275520101
2051.21,2021-04-28 16:55:21,https://www.ebay.com/itm/Intel-Platinum-8160-2-10GHz-Twenty-Four-Core-CPU-P-N-SR3B0-/373559349783
2364.1,2021-04-28 16:55:21,https://www.ebay.com/itm/Intel-Xeon-Platinum-8153-2-00GHz-16-Core-CPU-P-N-SR3BA-/384121285368
2503.17,2021-04-28 16:55:21,https://www.ebay.com/itm/Intel-Xeon-Platinum-8168-2-7GHz-Twenty-Four-Core-CPU-SR37J-/384121285370
3615.69,2021-04-28 16:55:20,https://www.ebay.com/itm/Intel-Platinum-8268-2-90GHz-Twenty-Four-Core-CPU-P-N-SRF95-/384121285367
278.13,2021-04-28 16:55:17,https://www.ebay.com/itm/Intel-Xeon-Bronze-3106-1-70GHz-Eight-Core-CPU-SR3GL-/284275520008
625.79,2021-04-28 16:55:17,https://www.ebay.com/itm/Intel-Xeon-Silver-4116-2-10GHz-Twelve-Core-CPU-SR3HQ-/284275520009
451.96,2021-04-28 16:55:17,https://www.ebay.com/itm/Intel-Xeon-Silver-4112-2-60GHz-Quad-Core-CPU-SR3GN-/284275520016
3128.96,2021-04-28 16:55:17,https://www.ebay.com/itm/Intel-Xeon-Platinum-8176M-2-10GHz-28-Core-CPU-P-N-SR37U-/384121285327
347.66,2021-04-28 16:55:17,https://www.ebay.com/itm/Intel-Xeon-Silver-4110-2-10GHz-Eight-Core-CPU-SR3GH-/384121285331
1321.12,2021-04-28 16:55:13,https://www.ebay.com/itm/Intel-Xeon-Gold-6226R-2-90GHz-16-Core-CPU-P-N-SRGZC-/284275519935
1182.05,2021-04-28 16:55:13,https://www.ebay.com/itm/Intel-Xeon-Gold-6132-2-6GHz-14C-CPU-SR3J3-Grade-B-/284275519938
347.66,2021-04-28 16:55:13,https://www.ebay.com/itm/Intel-Xeon-Silver-4208-2-10GHz-8-Core-CPU-P-N-SRFBM-/373559349727
834.39,2021-04-28 16:55:13,https://www.ebay.com/itm/Intel-Silver-4216-2-10GHz-16-Core-CPU-P-N-SRFBB-/373559349728
1251.58,2021-04-28 16:55:12,https://www.ebay.com/itm/Intel-Xeon-Gold-6142M-2-60GHz-16-Core-CPU-P-N-SR3B1-/284275519934
479.77,2021-04-28 16:55:12,https://www.ebay.com/itm/Intel-Xeon-Silver-4210R-2-40GHz-10-Core-CPU-P-N-SRG24-/384121285262
1599.25,2021-04-28 16:55:09,https://www.ebay.com/itm/Intel-Xeon-Gold-6230-2-10GHz-20-Core-CPU-P-N-SRF8W-/284275519886
1738.31,2021-04-28 16:55:09,https://www.ebay.com/itm/Intel-Xeon-Gold-6240-2-60GHz-18-Core-CPU-P-N-SRF8X-/384121285060
2642.23,2021-04-28 16:55:08,https://www.ebay.com/itm/Intel-Gold-6246-3-30GHz-12-Core-CPU-P-N-SRFPj-/284275519863
1529.71,2021-04-28 16:55:08,https://www.ebay.com/itm/Intel-Xeon-Gold-6226-2-70GHz-12-Core-CPU-P-N-SRFPP-/284275519864
2085.97,2021-04-28 16:55:08,https://www.ebay.com/itm/Intel-Xeon-Gold-6234-3-30GHz-8-Core-CPU-P-N-SRFPN-/284275519871
2920.36,2021-04-28 16:55:08,https://www.ebay.com/itm/Intel-Xeon-Gold-6254-3-10GHz-18-Core-CPU-P-N-SRF92-/373559349689
2433.64,2021-04-28 16:55:08,https://www.ebay.com/itm/Intel-Xeon-Gold-6248-2-50GHz-20-Core-CPU-P-N-SRF90-/373559349690
1599.25,2021-04-28 16:55:04,https://www.ebay.com/itm/Intel-Gold-5217-3-00GHz-Octa-Core-CPU-P-N-SRFBF-/284275519782
1042.99,2021-04-28 16:55:04,https://www.ebay.com/itm/Intel-Xeon-Gold-6138-2-0GHz-Twenty-Core-CPU-SR3B5-/284275519783
2711.76,2021-04-28 16:55:04,https://www.ebay.com/itm/Intel-Gold-6252-2-10GHz-Twenty-Four-Core-CPU-P-N-SRF91-/384121284947
1140.33,2021-04-28 16:55:04,https://www.ebay.com/itm/Intel-Gold-5215-2-50GHz-Deca-Core-CPU-P-N-SRFBC-/384121284949
2225.04,2021-04-28 16:55:04,https://www.ebay.com/itm/Intel-Gold-6244-3-60GHz-Octa-Core-CPU-P-N-SRF8Z-/384121284951
1912.14,2021-04-28 16:55:03,https://www.ebay.com/itm/Intel-Gold-6154-3-00GHz-Eighteen-Core-CPU-P-N-SR3J5-/284275519779
2225.04,2021-04-28 16:55:03,https://www.ebay.com/itm/Intel-Gold-6238-2-10GHz-Twenty-Two-Core-CPU-P-N-SRFPL-/384121284945
1355.88,2021-04-28 16:55:00,https://www.ebay.com/itm/Intel-Xeon-Gold-6142-2-6GHz-Sixteen-Core-CPU-SR3AY-/284275519740
695.32,2021-04-28 16:55:00,https://www.ebay.com/itm/Intel-Xeon-Gold-6130-2-1GHz-Sixteen-Core-CPU-SR3B9-/284275519741
1251.58,2021-04-28 16:55:00,https://www.ebay.com/itm/Intel-Xeon-Gold-6132-2-6GHz-Fourteen-Core-CPU-SR3J3-/373559349616
1807.84,2021-04-28 16:55:00,https://www.ebay.com/itm/Intel-Xeon-Gold-6140M-2-3GHz-Eighteen-Core-CPU-SR3AZ-/373559349617
1946.91,2021-04-28 16:55:00,https://www.ebay.com/itm/Intel-Xeon-Gold-6148-2-4GHz-Twenty-Core-CPU-SR3B6-/373559349618
1390.65,2021-04-28 16:55:00,https://www.ebay.com/itm/Intel-Xeon-Gold-6134-3-2GHz-Eight-Core-CPU-SR3AR-/384121284894
1140.33,2021-04-28 16:54:59,https://www.ebay.com/itm/Intel-Xeon-Gold-6140-2-3GHz-Eighteen-Core-CPU-SR3AX-/284275519736
869.16,2021-04-28 16:54:56,https://www.ebay.com/itm/Intel-Xeon-Gold-5118-2-30GHz-Twelve-Core-CPU-SR3GF-/373559349575
1112.52,2021-04-28 16:54:56,https://www.ebay.com/itm/Intel-Xeon-Gold-5122-3-60GHz-Quad-Core-CPU-SR3AT-/373559349576
1182.05,2021-04-28 16:54:56,https://www.ebay.com/itm/Intel-Xeon-Gold-5120-2-2GHz-Fourteen-Core-CPU-SR3GD-/373559349577
1321.12,2021-04-28 16:54:56,https://www.ebay.com/itm/Intel-Xeon-Gold-6126-2-60GHz-Twelve-Core-CPU-SR3B3-/373559349579
1599.25,2021-04-28 16:54:56,https://www.ebay.com/itm/Intel-Xeon-Gold-6128-6-Core-3-40GHz-Processor-SR3J4-/384121284849
1842.61,2021-04-28 16:54:55,https://www.ebay.com/itm/Intel-Xeon-Gold-6136-3-0GHz-Twelve-Core-CPU-SR3B2-/373559349572
1599.25,2021-04-28 16:54:55,https://www.ebay.com/itm/Intel-Xeon-Gold-6150-2-7GHz-Eighteen-Core-CPU-SR37K-/384121284844
1200.0,2021-04-28 16:47:56,https://www.ebay.com/itm/INTEL-XEON-Platinum-SR377-8180-processor-28-core-2-5G-server-CPU-LGA3647-/254959498119
249.99,2021-04-28 16:40:27,https://www.ebay.com/itm/LOT-2-Intel-Core-i7-4770-SR149-3-4GHz-LGA1150-8MB-Quad-Core-Desktop-Processor-/124700634156
3359.99,2021-04-28 16:37:00,https://www.ebay.com/itm/Lot-16-Intel-Core-i7-6700T-2-8GHz-Quad-Core-SR2L3-Desktop-CPU-Processors-/184798757934
205.99,2021-04-28 16:31:57,https://www.ebay.com/itm/Intel-Core-i7-6700-SR2L2-3-40Ghz-LGA-1151-Quad-Core-Desktop-CPU-Processor-/324595110122
219.99,2021-04-28 16:10:41,https://www.ebay.com/itm/Intel-Xeon-E5-2690V4-2-6GHZ-14-CORE-CPU-SR2N2-/154432093208
589.0,2021-04-28 15:56:08,https://www.ebay.com/itm/INTEL-SR3B9-XEON-GOLD-6130-16C-2-1GHZ-/154432078857
286.0,2021-04-28 15:54:42,https://www.ebay.com/itm/Intel-CM8064401832100-SR209-Xeon-Processor-E5-2630L-v3-20M-Cache-1-80GHz-TESTED-/184798682654
1923.0,2021-04-28 15:25:48,https://www.ebay.com/itm/Intel-CM8066002022506-SR2JS-Xeon-Processor-E5-2699-v4-55M-Cache-2-20-GHz-TESTED-/184798647545
214.95,2021-04-28 15:06:06,https://www.ebay.com/itm/INTEL-SR1XE-2-30GHZ-40MB-16C-E5-2698-V3-/174749641978
385.0,2021-04-28 15:03:44,https://www.ebay.com/itm/LOT-2-Intel-i7-6700-Quadcore-3-4GHz-LGA1151-8MB-SR2L2-/203407567654
441.0,2021-04-28 15:00:01,https://www.ebay.com/itm/Intel-BX80660E52640V4-SR2NZ-Xeon-Processor-E5-2640-v4-25M-Cache-2-40-GHz-TESTED-/184798617493
500.0,2021-04-28 14:58:27,https://www.ebay.com/itm/Lot-6-Intel-Core-i5-6500-3-20GHz-SR2L6-Quad-Core-Processor-/203407520153
862.5,2021-04-28 14:39:05,https://www.ebay.com/itm/Intel-CM8066002023604-SR2JT-Xeon-Processor-E5-2683-v4-40M-Cache-2-10-GHz-TESTED-/384121087490
259.0,2021-04-28 13:41:00,https://www.ebay.com/itm/Intel-XEON-SR2R6-E5-2620v4-2-1Ghz-8-Core-LGA-2011-3-CPU-USED-/124700416016
250.0,2021-04-28 13:03:53,https://www.ebay.com/itm/Two-Intel-E5-2697-v3-2-6GHz-Fourteen-Core-CM8064401807100-Processors-/144023039853
239.99,2021-04-28 13:03:19,https://www.ebay.com/itm/Intel-Xeon-e5-2620-v4-server-processor-used-good-working-condition-/294147989715
216.81,2021-04-28 12:36:43,https://www.ebay.com/itm/i7-8665u-SRF9W-Intel-whiskey-lake-BGA-1528-Unbelievable-turbo-4-8ghz-fr-1-9-/265140647750
270.99,2021-04-28 12:14:17,https://www.ebay.com/itm/Intel-SR3QS-Core-i7-8700-3-20GHz-12M-6-Core-Socket-1151-CPU-Processor-Tested-/133744277899
429.0,2021-04-28 12:08:50,https://www.ebay.com/itm/Intel-Xeon-E3-1240v5-3-5-8M-2133-4C-80W-E3-1240v5-/313510124369
240.0,2021-04-28 11:54:31,https://www.ebay.com/itm/Intel-Xeon-E5-2697-v2-12-Core-24-Thread-2-7GHz-LGA-2011-Socket-R-CPU-Processor-/114784785430
1745.0,2021-04-28 11:06:00,https://www.ebay.com/itm/Intel-Xeon-w-3275m-QS-CPU-processor-2-5ghz-28-Core-lga3647-Mac-Pro-z6-g4-/174749425504
450.0,2021-04-28 11:01:34,https://www.ebay.com/itm/Intel-i7-8700K-ASUS-Z370-A-Motherboard-/294145080665
350.0,2021-04-28 10:30:57,https://www.ebay.com/itm/Intel-Xeon-Gold-6232-2-60-GHz-14-Cores-QQ8A-Processor-/224440436210
1265.0,2021-04-28 09:57:05,https://www.ebay.com/itm/Intel-Xeon-8260l-QS-CPU-lga3647-2-3ghz-24-Core-165w-srf9g-version-processor-CPU-/174749353343
1288.0,2021-04-28 09:44:34,https://www.ebay.com/itm/Intel-Xeon-Platinum-8260c-QS-srf9h-2-3ghz-lga3647-server-processor-CPU-/174749346503
1018.0,2021-04-28 09:36:41,https://www.ebay.com/itm/Intel-Xeon-Platinum-8260m-QS-srf9j-33m-cache-2-3-GHz-CPU-processor-/174749343064
885.0,2021-04-28 09:30:07,https://www.ebay.com/itm/Intel-Xeon-Platinum-8170-QS-qmad-qmqc-sr37h-LGA-3647-2-1ghz-26-core-CPU-processo-/174749339610
255.0,2021-04-28 08:27:19,https://www.ebay.com/itm/Intel-Core-i7-9700K-3-6-GHz-Octa-Core-Processor-BX80684I79700K-/294147509470
299.0,2021-04-28 07:58:13,https://www.ebay.com/itm/Intel-Xeon-Platinum-8176-ES-QL1F-28C-1-8GHz-LGA3647-Socket-P-Skylake-SP-165W-/124700043977
202.5,2021-04-28 06:57:48,https://www.ebay.com/itm/intel-core-i7-10700k-3-8-ghz-8-core-16-Thread-processor-/164836982248
1850.0,2021-04-28 04:28:20,https://www.ebay.com/itm/INTEL-XEON-GOLD-8-CORE-PROCESSOR-6234-3-30GHZ-24-75MB-130W-FCLGA3647-CPU-SRFPN-/333978594517
400.0,2021-04-28 03:13:11,https://www.ebay.com/itm/Intel-Core-i9-10900x-HEDT-/324594375264
2100.0,2021-04-28 03:00:47,https://www.ebay.com/itm/Intel-Xeon-SR3B6-CD8067303406-Gold-6138-2-GHz-Twenty-Core-Processor-/402812682451
800.0,2021-04-28 03:00:46,https://www.ebay.com/itm/Intel-Xeon-Gold-6140-2-30-GHz-18-Core-SR3AX-Processor-4-/284274014944
